data_captura,codigo_insumo,descricao_insumo,unidade,preco_mediano,uf,data_referencia,desonerado
2026-06-12,00004721,"Pedra britada n. 1 (9,5 a 19 mm) posto pedreira/fornecedor, sem frete",M3,95.41,AC,2026-02,True
2026-06-12,00000114,"Aco ca-50, 10,0 mm, ou ca-60, linear, vergalhao",KG,9.94,AC,2026-02,True
2026-06-12,00007258,Tijolo ceramico macico comum *5 x 10 x 20* cm (l x a x c),MIL,778.94,AC,2026-02,True
2026-06-12,00007271,Bloco de concreto estrutural 14 x 19 x 39 cm,UN,4.48,AC,2026-02,True
2026-06-12,00003402,"Telha ceramica tipo francesa, comprimento de cerca de 40 cm",UN,2.62,AC,2026-02,True
2026-06-12,00005318,"Tubo pvc soldavel, classe 15, dn 50 mm, para agua fria (nbr 5648)",M,14.43,AC,2026-02,True
2026-06-12,00001014,"Cabo de cobre flexivel isolado, 2,5 mm2, anti-chama 450/750 v",M,2.94,AC,2026-02,True
2026-06-12,00004812,"Disjuntor termomagnetico monopolar padrao din, 10a a 32a",UN,17.6,AC,2026-02,True
2026-06-12,00001287,"Tinta latex acrilica premium, cor branco fosco",L,25.81,AC,2026-02,True
2026-06-12,00001382,Argamassa colante ac-i para assentamento de placas ceramicas,KG,1.43,AC,2026-02,True
2026-06-12,00001389,"Placa de ceramica para piso, esmaltada premium, PEI 4",M2,41.26,AC,2026-02,True
2026-06-12,00000088,Pedreiro (horista),H,29.77,AC,2026-02,True
2026-06-12,00006111,Servente de pedreiro (horista),H,21.51,AC,2026-02,True
2026-06-12,00000120,Pintor (horista),H,28.24,AC,2026-02,True
2026-06-12,00000246,Eletricista (horista),H,30.99,AC,2026-02,True
2026-06-12,00000247,Encanador (horista),H,29.47,AC,2026-02,True
2026-06-12,00004012,Carpinteiro de formas (horista),H,29.67,AC,2026-02,True
2026-06-12,00001379,Cimento portland composto cp ii-32,KG,0.9,AC,2026-02,False
2026-06-12,00000370,"Areia media - posto jazida/fornecedor (retirado na jazida, sem transporte)",M3,107.95,AC,2026-02,False
2026-06-12,00004721,"Pedra britada n. 1 (9,5 a 19 mm) posto pedreira/fornecedor, sem frete",M3,93.8,AC,2026-02,False
2026-06-12,00000114,"Aco ca-50, 10,0 mm, ou ca-60, linear, vergalhao",KG,10.07,AC,2026-02,False
2026-06-12,00007258,Tijolo ceramico macico comum *5 x 10 x 20* cm (l x a x c),MIL,766.43,AC,2026-02,False
2026-06-12,00007271,Bloco de concreto estrutural 14 x 19 x 39 cm,UN,4.44,AC,2026-02,False
2026-06-12,00003402,"Telha ceramica tipo francesa, comprimento de cerca de 40 cm",UN,2.63,AC,2026-02,False
2026-06-12,00005318,"Tubo pvc soldavel, classe 15, dn 50 mm, para agua fria (nbr 5648)",M,14.3,AC,2026-02,False
2026-06-12,00001014,"Cabo de cobre flexivel isolado, 2,5 mm2, anti-chama 450/750 v",M,2.95,AC,2026-02,False
2026-06-12,00004812,"Disjuntor termomagnetico monopolar padrao din, 10a a 32a",UN,17.94,AC,2026-02,False
2026-06-12,00001287,"Tinta latex acrilica premium, cor branco fosco",L,26.16,AC,2026-02,False
2026-06-12,00001382,Argamassa colante ac-i para assentamento de placas ceramicas,KG,1.42,AC,2026-02,False
2026-06-12,00001389,"Placa de ceramica para piso, esmaltada premium, PEI 4",M2,40.94,AC,2026-02,False
2026-06-12,00000088,Pedreiro (horista),H,34.57,AC,2026-02,False
2026-06-12,00006111,Servente de pedreiro (horista),H,25.5,AC,2026-02,False
2026-06-12,00000120,Pintor (horista),H,34.03,AC,2026-02,False
2026-06-12,00000246,Eletricista (horista),H,36.47,AC,2026-02,False
2026-06-12,00000247,Encanador (horista),H,35.37,AC,2026-02,False
2026-06-12,00004012,Carpinteiro de formas (horista),H,35.11,AC,2026-02,False
2026-06-12,00001379,Cimento portland composto cp ii-32,KG,0.75,SP,2026-03,True
2026-06-12,00000370,"Areia media - posto jazida/fornecedor (retirado na jazida, sem transporte)",M3,90.06,SP,2026-03,True
2026-06-12,00004721,"Pedra britada n. 1 (9,5 a 19 mm) posto pedreira/fornecedor, sem frete",M3,80.49,SP,2026-03,True
2026-06-12,00000114,"Aco ca-50, 10,0 mm, ou ca-60, linear, vergalhao",KG,8.7,SP,2026-03,True
2026-06-12,00007258,Tijolo ceramico macico comum *5 x 10 x 20* cm (l x a x c),MIL,663.64,SP,2026-03,True
2026-06-12,00007271,Bloco de concreto estrutural 14 x 19 x 39 cm,UN,3.89,SP,2026-03,True
2026-06-12,00003402,"Telha ceramica tipo francesa, comprimento de cerca de 40 cm",UN,2.25,SP,2026-03,True
2026-06-12,00005318,"Tubo pvc soldavel, classe 15, dn 50 mm, para agua fria (nbr 5648)",M,12.04,SP,2026-03,True
2026-06-12,00001014,"Cabo de cobre flexivel isolado, 2,5 mm2, anti-chama 450/750 v",M,2.51,SP,2026-03,True
2026-06-12,00004812,"Disjuntor termomagnetico monopolar padrao din, 10a a 32a",UN,15.0,SP,2026-03,True
2026-06-12,00001287,"Tinta latex acrilica premium, cor branco fosco",L,22.45,SP,2026-03,True
2026-06-12,00001382,Argamassa colante ac-i para assentamento de placas ceramicas,KG,1.23,SP,2026-03,True
2026-06-12,00001389,"Placa de ceramica para piso, esmaltada premium, PEI 4",M2,35.32,SP,2026-03,True
2026-06-12,00000088,Pedreiro (horista),H,25.39,SP,2026-03,True
2026-06-12,00006111,Servente de pedreiro (horista),H,18.03,SP,2026-03,True
2026-06-12,00000120,Pintor (horista),H,24.6,SP,2026-03,True
2026-06-12,00000246,Eletricista (horista),H,26.6,SP,2026-03,True
2026-06-12,00000247,Encanador (horista),H,25.66,SP,2026-03,True
2026-06-12,00004012,Carpinteiro de formas (horista),H,25.54,SP,2026-03,True
2026-06-12,00001379,Cimento portland composto cp ii-32,KG,0.77,SP,2026-03,False
2026-06-12,00000370,"Areia media - posto jazida/fornecedor (retirado na jazida, sem transporte)",M3,89.78,SP,2026-03,False
2026-06-12,00004721,"Pedra britada n. 1 (9,5 a 19 mm) posto pedreira/fornecedor, sem frete",M3,81.53,SP,2026-03,False
2026-06-12,00000114,"Aco ca-50, 10,0 mm, ou ca-60, linear, vergalhao",KG,8.56,SP,2026-03,False
2026-06-12,00007258,Tijolo ceramico macico comum *5 x 10 x 20* cm (l x a x c),MIL,666.3,SP,2026-03,False
2026-06-12,00007271,Bloco de concreto estrutural 14 x 19 x 39 cm,UN,3.88,SP,2026-03,False
2026-06-12,00003402,"Telha ceramica tipo francesa, comprimento de cerca de 40 cm",UN,2.25,SP,2026-03,False
2026-06-12,00005318,"Tubo pvc soldavel, classe 15, dn 50 mm, para agua fria (nbr 5648)",M,12.26,SP,2026-03,False
2026-06-12,00001014,"Cabo de cobre flexivel isolado, 2,5 mm2, anti-chama 450/750 v",M,2.51,SP,2026-03,False
2026-06-12,00004812,"Disjuntor termomagnetico monopolar padrao din, 10a a 32a",UN,15.31,SP,2026-03,False
2026-06-12,00001287,"Tinta latex acrilica premium, cor branco fosco",L,22.0,SP,2026-03,False
2026-06-12,00001382,Argamassa colante ac-i para assentamento de placas ceramicas,KG,1.23,SP,2026-03,False
2026-06-12,00001389,"Placa de ceramica para piso, esmaltada premium, PEI 4",M2,35.8,SP,2026-03,False
2026-06-12,00000088,Pedreiro (horista),H,29.61,SP,2026-03,False
2026-06-12,00006111,Servente de pedreiro (horista),H,21.7,SP,2026-03,False
2026-06-12,00000120,Pintor (horista),H,28.63,SP,2026-03,False
2026-06-12,00000246,Eletricista (horista),H,30.87,SP,2026-03,False
2026-06-12,00000247,Encanador (horista),H,30.12,SP,2026-03,False
2026-06-12,00004012,Carpinteiro de formas (horista),H,29.61,SP,2026-03,False
2026-06-12,00001379,Cimento portland composto cp ii-32,KG,0.77,RJ,2026-03,True
2026-06-12,00000370,"Areia media - posto jazida/fornecedor (retirado na jazida, sem transporte)",M3,92.95,RJ,2026-03,True
2026-06-12,00004721,"Pedra britada n. 1 (9,5 a 19 mm) posto pedreira/fornecedor, sem frete",M3,82.96,RJ,2026-03,True
2026-06-12,00000114,"Aco ca-50, 10,0 mm, ou ca-60, linear, vergalhao",KG,8.96,RJ,2026-03,True
2026-06-12,00007258,Tijolo ceramico macico comum *5 x 10 x 20* cm (l x a x c),MIL,687.02,RJ,2026-03,True
2026-06-12,00007271,Bloco de concreto estrutural 14 x 19 x 39 cm,UN,3.93,RJ,2026-03,True
2026-06-12,00003402,"Telha ceramica tipo francesa, comprimento de cerca de 40 cm",UN,2.3,RJ,2026-03,True
2026-06-12,00005318,"Tubo pvc soldavel, classe 15, dn 50 mm, para agua fria (nbr 5648)",M,12.47,RJ,2026-03,True
2026-06-12,00001014,"Cabo de cobre flexivel isolado, 2,5 mm2, anti-chama 450/750 v",M,2.64,RJ,2026-03,True
2026-06-12,00004812,"Disjuntor termomagnetico monopolar padrao din, 10a a 32a",UN,15.65,RJ,2026-03,True
2026-06-12,00001287,"Tinta latex acrilica premium, cor branco fosco",L,23.23,RJ,2026-03,True
2026-06-12,00001382,Argamassa colante ac-i para assentamento de placas ceramicas,KG,1.24,RJ,2026-03,True
2026-06-12,00001389,"Placa de ceramica para piso, esmaltada premium, PEI 4",M2,37.0,RJ,2026-03,True
2026-06-12,00000088,Pedreiro (horista),H,25.81,RJ,2026-03,True
2026-06-12,00006111,Servente de pedreiro (horista),H,19.02,RJ,2026-03,True
2026-06-12,00000120,Pintor (horista),H,24.84,RJ,2026-03,True
2026-06-12,00000246,Eletricista (horista),H,26.78,RJ,2026-03,True
2026-06-12,00000247,Encanador (horista),H,26.01,RJ,2026-03,True
2026-06-12,00004012,Carpinteiro de formas (horista),H,26.24,RJ,2026-03,True
2026-06-12,00001379,Cimento portland composto cp ii-32,KG,0.78,RJ,2026-03,False
2026-06-12,00000370,"Areia media - posto jazida/fornecedor (retirado na jazida, sem transporte)",M3,94.11,RJ,2026-03,False
2026-06-12,00004721,"Pedra britada n. 1 (9,5 a 19 mm) posto pedreira/fornecedor, sem frete",M3,83.42,RJ,2026-03,False
2026-06-12,00000114,"Aco ca-50, 10,0 mm, ou ca-60, linear, vergalhao",KG,8.83,RJ,2026-03,False
2026-06-12,00007258,Tijolo ceramico macico comum *5 x 10 x 20* cm (l x a x c),MIL,679.09,RJ,2026-03,False
2026-06-12,00007271,Bloco de concreto estrutural 14 x 19 x 39 cm,UN,3.93,RJ,2026-03,False
2026-06-12,00003402,"Telha ceramica tipo francesa, comprimento de cerca de 40 cm",UN,2.31,RJ,2026-03,False
2026-06-12,00005318,"Tubo pvc soldavel, classe 15, dn 50 mm, para agua fria (nbr 5648)",M,12.32,RJ,2026-03,False
2026-06-12,00001014,"Cabo de cobre flexivel isolado, 2,5 mm2, anti-chama 450/750 v",M,2.64,RJ,2026-03,False
2026-06-12,00004812,"Disjuntor termomagnetico monopolar padrao din, 10a a 32a",UN,15.65,RJ,2026-03,False
2026-06-12,00001287,"Tinta latex acrilica premium, cor branco fosco",L,23.08,RJ,2026-03,False
2026-06-12,00001382,Argamassa colante ac-i para assentamento de placas ceramicas,KG,1.26,RJ,2026-03,False
2026-06-12,00001389,"Placa de ceramica para piso, esmaltada premium, PEI 4",M2,36.67,RJ,2026-03,False
2026-06-12,00000088,Pedreiro (horista),H,30.62,RJ,2026-03,False
2026-06-12,00006111,Servente de pedreiro (horista),H,21.85,RJ,2026-03,False
2026-06-12,00000120,Pintor (horista),H,29.67,RJ,2026-03,False
2026-06-12,00000246,Eletricista (horista),H,31.82,RJ,2026-03,False
2026-06-12,00000247,Encanador (horista),H,30.58,RJ,2026-03,False
2026-06-12,00004012,Carpinteiro de formas (horista),H,31.07,RJ,2026-03,False
2026-06-12,00001379,Cimento portland composto cp ii-32,KG,0.73,MG,2026-03,True
2026-06-12,00000370,"Areia media - posto jazida/fornecedor (retirado na jazida, sem transporte)",M3,86.01,MG,2026-03,True
2026-06-12,00004721,"Pedra britada n. 1 (9,5 a 19 mm) posto pedreira/fornecedor, sem frete",M3,76.47,MG,2026-03,True
2026-06-12,00000114,"Aco ca-50, 10,0 mm, ou ca-60, linear, vergalhao",KG,8.15,MG,2026-03,True
2026-06-12,00007258,Tijolo ceramico macico comum *5 x 10 x 20* cm (l x a x c),MIL,623.08,MG,2026-03,True
2026-06-12,00007271,Bloco de concreto estrutural 14 x 19 x 39 cm,UN,3.63,MG,2026-03,True
2026-06-12,00003402,"Telha ceramica tipo francesa, comprimento de cerca de 40 cm",UN,2.09,MG,2026-03,True
2026-06-12,00005318,"Tubo pvc soldavel, classe 15, dn 50 mm, para agua fria (nbr 5648)",M,11.51,MG,2026-03,True
2026-06-12,00001014,"Cabo de cobre flexivel isolado, 2,5 mm2, anti-chama 450/750 v",M,2.44,MG,2026-03,True
2026-06-12,00004812,"Disjuntor termomagnetico monopolar padrao din, 10a a 32a",UN,14.5,MG,2026-03,True
2026-06-12,00001287,"Tinta latex acrilica premium, cor branco fosco",L,21.41,MG,2026-03,True
2026-06-12,00001382,Argamassa colante ac-i para assentamento de placas ceramicas,KG,1.16,MG,2026-03,True
2026-06-12,00001389,"Placa de ceramica para piso, esmaltada premium, PEI 4",M2,33.45,MG,2026-03,True
2026-06-12,00000088,Pedreiro (horista),H,24.07,MG,2026-03,True
2026-06-12,00006111,Servente de pedreiro (horista),H,17.05,MG,2026-03,True
2026-06-12,00000120,Pintor (horista),H,22.93,MG,2026-03,True
2026-06-12,00000246,Eletricista (horista),H,24.94,MG,2026-03,True
2026-06-12,00000247,Encanador (horista),H,24.09,MG,2026-03,True
2026-06-12,00004012,Carpinteiro de formas (horista),H,24.15,MG,2026-03,True
2026-06-12,00001379,Cimento portland composto cp ii-32,KG,0.72,MG,2026-03,False
2026-06-12,00000370,"Areia media - posto jazida/fornecedor (retirado na jazida, sem transporte)",M3,86.38,MG,2026-03,False
2026-06-12,00004721,"Pedra britada n. 1 (9,5 a 19 mm) posto pedreira/fornecedor, sem frete",M3,76.25,MG,2026-03,False
2026-06-12,00000114,"Aco ca-50, 10,0 mm, ou ca-60, linear, vergalhao",KG,8.17,MG,2026-03,False
2026-06-12,00007258,Tijolo ceramico macico comum *5 x 10 x 20* cm (l x a x c),MIL,632.43,MG,2026-03,False
2026-06-12,00007271,Bloco de concreto estrutural 14 x 19 x 39 cm,UN,3.69,MG,2026-03,False
2026-06-12,00003402,"Telha ceramica tipo francesa, comprimento de cerca de 40 cm",UN,2.09,MG,2026-03,False
2026-06-12,00005318,"Tubo pvc soldavel, classe 15, dn 50 mm, para agua fria (nbr 5648)",M,11.39,MG,2026-03,False
2026-06-12,00001014,"Cabo de cobre flexivel isolado, 2,5 mm2, anti-chama 450/750 v",M,2.4,MG,2026-03,False
2026-06-12,00004812,"Disjuntor termomagnetico monopolar padrao din, 10a a 32a",UN,14.48,MG,2026-03,False
2026-06-12,00001287,"Tinta latex acrilica premium, cor branco fosco",L,21.05,MG,2026-03,False
2026-06-12,00001382,Argamassa colante ac-i para assentamento de placas ceramicas,KG,1.16,MG,2026-03,False
2026-06-12,00001389,"Placa de ceramica para piso, esmaltada premium, PEI 4",M2,33.9,MG,2026-03,False
2026-06-12,00000088,Pedreiro (horista),H,28.51,MG,2026-03,False
2026-06-12,00006111,Servente de pedreiro (horista),H,20.25,MG,2026-03,False
2026-06-12,00000120,Pintor (horista),H,26.98,MG,2026-03,False
2026-06-12,00000246,Eletricista (horista),H,29.07,MG,2026-03,False
2026-06-12,00000247,Encanador (horista),H,28.14,MG,2026-03,False
2026-06-12,00004012,Carpinteiro de formas (horista),H,28.34,MG,2026-03,False
2026-06-12,00001379,Cimento portland composto cp ii-32,KG,0.91,AC,2026-03,True
2026-06-12,00000370,"Areia media - posto jazida/fornecedor (retirado na jazida, sem transporte)",M3,106.1,AC,2026-03,True
2026-06-12,00004721,"Pedra britada n. 1 (9,5 a 19 mm) posto pedreira/fornecedor, sem frete",M3,95.29,AC,2026-03,True
2026-06-12,00000114,"Aco ca-50, 10,0 mm, ou ca-60, linear, vergalhao",KG,10.19,AC,2026-03,True
2026-06-12,00007258,Tijolo ceramico macico comum *5 x 10 x 20* cm (l x a x c),MIL,769.09,AC,2026-03,True
2026-06-12,00007271,Bloco de concreto estrutural 14 x 19 x 39 cm,UN,4.56,AC,2026-03,True
2026-06-12,00003402,"Telha ceramica tipo francesa, comprimento de cerca de 40 cm",UN,2.63,AC,2026-03,True
2026-06-12,00005318,"Tubo pvc soldavel, classe 15, dn 50 mm, para agua fria (nbr 5648)",M,14.22,AC,2026-03,True
2026-06-12,00001014,"Cabo de cobre flexivel isolado, 2,5 mm2, anti-chama 450/750 v",M,3.0,AC,2026-03,True
2026-06-12,00004812,"Disjuntor termomagnetico monopolar padrao din, 10a a 32a",UN,17.65,AC,2026-03,True
2026-06-12,00001287,"Tinta latex acrilica premium, cor branco fosco",L,26.47,AC,2026-03,True
2026-06-12,00001382,Argamassa colante ac-i para assentamento de placas ceramicas,KG,1.44,AC,2026-03,True
2026-06-12,00001389,"Placa de ceramica para piso, esmaltada premium, PEI 4",M2,41.3,AC,2026-03,True
2026-06-12,00000088,Pedreiro (horista),H,29.79,AC,2026-03,True
2026-06-12,00006111,Servente de pedreiro (horista),H,21.29,AC,2026-03,True
2026-06-12,00000120,Pintor (horista),H,29.05,AC,2026-03,True
2026-06-12,00000246,Eletricista (horista),H,31.06,AC,2026-03,True
2026-06-12,00000247,Encanador (horista),H,29.45,AC,2026-03,True
2026-06-12,00004012,Carpinteiro de formas (horista),H,29.63,AC,2026-03,True
2026-06-12,00001379,Cimento portland composto cp ii-32,KG,0.9,AC,2026-03,False
2026-06-12,00000370,"Areia media - posto jazida/fornecedor (retirado na jazida, sem transporte)",M3,107.33,AC,2026-03,False
2026-06-12,00004721,"Pedra britada n. 1 (9,5 a 19 mm) posto pedreira/fornecedor, sem frete",M3,96.4,AC,2026-03,False
2026-06-12,00000114,"Aco ca-50, 10,0 mm, ou ca-60, linear, vergalhao",KG,10.2,AC,2026-03,False
2026-06-12,00007258,Tijolo ceramico macico comum *5 x 10 x 20* cm (l x a x c),MIL,787.57,AC,2026-03,False
2026-06-12,00007271,Bloco de concreto estrutural 14 x 19 x 39 cm,UN,4.55,AC,2026-03,False
2026-06-12,00003402,"Telha ceramica tipo francesa, comprimento de cerca de 40 cm",UN,2.66,AC,2026-03,False
2026-06-12,00005318,"Tubo pvc soldavel, classe 15, dn 50 mm, para agua fria (nbr 5648)",M,14.5,AC,2026-03,False
2026-06-12,00001014,"Cabo de cobre flexivel isolado, 2,5 mm2, anti-chama 450/750 v",M,3.0,AC,2026-03,False
2026-06-12,00004812,"Disjuntor termomagnetico monopolar padrao din, 10a a 32a",UN,18.03,AC,2026-03,False
2026-06-12,00001287,"Tinta latex acrilica premium, cor branco fosco",L,26.28,AC,2026-03,False
2026-06-12,00001382,Argamassa colante ac-i para assentamento de placas ceramicas,KG,1.45,AC,2026-03,False
2026-06-12,00001389,"Placa de ceramica para piso, esmaltada premium, PEI 4",M2,41.86,AC,2026-03,False
2026-06-12,00000088,Pedreiro (horista),H,35.65,AC,2026-03,False
2026-06-12,00006111,Servente de pedreiro (horista),H,25.55,AC,2026-03,False
2026-06-12,00000120,Pintor (horista),H,33.79,AC,2026-03,False
2026-06-12,00000246,Eletricista (horista),H,36.37,AC,2026-03,False
2026-06-12,00000247,Encanador (horista),H,34.96,AC,2026-03,False
2026-06-12,00004012,Carpinteiro de formas (horista),H,35.37,AC,2026-03,False
2026-06-12,00007271,Bloco de concreto estrutural 14 x 19 x 39 cm,UN,3.84,SP,2026-04,True
2026-06-12,00003402,"Telha ceramica tipo francesa, comprimento de cerca de 40 cm",UN,2.22,SP,2026-04,True
2026-06-12,00005318,"Tubo pvc soldavel, classe 15, dn 50 mm, para agua fria (nbr 5648)",M,12.15,SP,2026-04,True
2026-06-12,00001014,"Cabo de cobre flexivel isolado, 2,5 mm2, anti-chama 450/750 v",M,2.55,SP,2026-04,True
2026-06-12,00004812,"Disjuntor termomagnetico monopolar padrao din, 10a a 32a",UN,15.1,SP,2026-04,True
2026-06-12,00001287,"Tinta latex acrilica premium, cor branco fosco",L,22.22,SP,2026-04,True
2026-06-12,00001382,Argamassa colante ac-i para assentamento de placas ceramicas,KG,1.23,SP,2026-04,True
2026-06-12,00001389,"Placa de ceramica para piso, esmaltada premium, PEI 4",M2,35.85,SP,2026-04,True
2026-06-12,00000120,Pintor (horista),H,24.46,SP,2026-04,True
2026-06-12,00000246,Eletricista (horista),H,26.4,SP,2026-04,True
2026-06-12,00000247,Encanador (horista),H,25.23,SP,2026-04,True
2026-06-12,00004012,Carpinteiro de formas (horista),H,25.39,SP,2026-04,True
2026-06-12,00001379,Cimento portland composto cp ii-32,KG,0.77,SP,2026-04,False
2026-06-12,00000370,"Areia media - posto jazida/fornecedor (retirado na jazida, sem transporte)",M3,91.85,SP,2026-04,False
2026-06-12,00004721,"Pedra britada n. 1 (9,5 a 19 mm) posto pedreira/fornecedor, sem frete",M3,81.92,SP,2026-04,False
2026-06-12,00000114,"Aco ca-50, 10,0 mm, ou ca-60, linear, vergalhao",KG,8.75,SP,2026-04,False
2026-06-12,00007258,Tijolo ceramico macico comum *5 x 10 x 20* cm (l x a x c),MIL,666.97,SP,2026-04,False
2026-06-12,00007271,Bloco de concreto estrutural 14 x 19 x 39 cm,UN,3.85,SP,2026-04,False
2026-06-12,00003402,"Telha ceramica tipo francesa, comprimento de cerca de 40 cm",UN,2.21,SP,2026-04,False
2026-06-12,00005318,"Tubo pvc soldavel, classe 15, dn 50 mm, para agua fria (nbr 5648)",M,12.16,SP,2026-04,False
2026-06-12,00001014,"Cabo de cobre flexivel isolado, 2,5 mm2, anti-chama 450/750 v",M,2.56,SP,2026-04,False
2026-06-12,00004812,"Disjuntor termomagnetico monopolar padrao din, 10a a 32a",UN,15.43,SP,2026-04,False
2026-06-12,00001287,"Tinta latex acrilica premium, cor branco fosco",L,22.7,SP,2026-04,False
2026-06-12,00001382,Argamassa colante ac-i para assentamento de placas ceramicas,KG,1.22,SP,2026-04,False
2026-06-12,00001389,"Placa de ceramica para piso, esmaltada premium, PEI 4",M2,35.89,SP,2026-04,False
2026-06-12,00000088,Pedreiro (horista),H,30.07,SP,2026-04,False
2026-06-12,00006111,Servente de pedreiro (horista),H,21.69,SP,2026-04,False
2026-06-12,00000120,Pintor (horista),H,28.59,SP,2026-04,False
2026-06-12,00000246,Eletricista (horista),H,30.97,SP,2026-04,False
2026-06-12,00000247,Encanador (horista),H,29.97,SP,2026-04,False
2026-06-12,00004012,Carpinteiro de formas (horista),H,29.61,SP,2026-04,False
2026-06-12,00001379,Cimento portland composto cp ii-32,KG,0.78,RJ,2026-04,True
2026-06-12,00000370,"Areia media - posto jazida/fornecedor (retirado na jazida, sem transporte)",M3,94.88,RJ,2026-04,True
